date,temperature,humidity,luminosity
2022-11-10 16:20:58.583,22.3,36.6,12
2022-11-10 16:20:57.580,22.3,36.6,12
2022-11-10 16:20:56.302,22.3,36.6,12
2022-11-10 16:20:55.302,22.3,36.6,12
2022-11-10 16:20:54.023,22.3,36.6,12
2022-11-10 16:20:53.020,22.3,36.6,12
2022-11-10 16:20:51.746,22.3,36.6,12
2022-11-10 16:20:50.742,22.3,36.6,12
2022-11-10 16:20:49.465,22.3,36.6,12
2022-11-10 16:20:48.465,22.3,36.6,12
2022-11-10 16:20:47.187,22.3,36.6,12
2022-11-10 16:20:46.184,22.3,36.6,12
2022-11-10 16:20:44.910,22.3,36.6,12
2022-11-10 16:20:43.905,22.3,36.6,12
2022-11-10 16:20:42.628,22.3,36.5,12
2022-11-10 16:20:41.627,22.3,36.5,12
2022-11-10 16:20:40.349,22.3,36.4,12
2022-11-10 16:20:39.347,22.3,36.4,12
2022-11-10 16:20:38.072,22.3,36.4,12
2022-11-10 16:20:37.069,22.3,36.4,12
2022-11-10 16:20:35.795,22.3,36.4,12
2022-11-10 16:20:34.791,22.3,36.4,12
2022-11-10 16:20:33.514,22.3,36.3,12
2022-11-10 16:20:32.513,22.3,36.3,12
2022-11-10 16:20:31.235,22.3,36.3,12
2022-11-10 16:20:30.233,22.3,36.3,12
2022-11-10 16:20:28.958,22.3,36.3,12
2022-11-10 16:20:27.955,22.3,36.3,12
2022-11-10 16:20:26.677,22.3,36.3,12
2022-11-10 16:20:25.677,22.3,36.3,12
2022-11-10 16:20:24.399,22.3,36.3,12
2022-11-10 16:20:23.395,22.3,36.3,12
2022-11-10 16:20:22.121,22.3,36.3,12
2022-11-10 16:20:21.118,22.3,36.3,12
2022-11-10 16:20:19.840,22.3,36.3,12
2022-11-10 16:20:18.841,22.3,36.3,12
2022-11-10 16:20:17.562,22.3,36.3,12
2022-11-10 16:20:16.558,22.3,36.3,12
2022-11-10 16:20:15.285,22.3,36.3,12
2022-11-10 16:20:14.281,22.3,36.3,12
2022-11-10 16:20:13.003,22.3,36.4,12
2022-11-10 16:20:12.004,22.3,36.4,12
2022-11-10 16:20:10.726,22.3,36.4,12
2022-11-10 16:20:09.726,22.3,36.4,12
2022-11-10 16:20:08.448,22.3,36.4,12
2022-11-10 16:20:07.444,22.3,36.4,12
2022-11-10 16:20:06.170,22.3,36.4,12
2022-11-10 16:20:05.166,22.3,36.4,12
2022-11-10 16:20:03.888,22.3,36.4,12
2022-11-10 16:20:02.889,22.3,36.4,12
2022-11-10 16:20:01.610,22.3,36.5,12
2022-11-10 16:20:00.606,22.3,36.5,12
2022-11-10 16:19:59.333,22.3,36.5,12
2022-11-10 16:19:58.330,22.3,36.5,12
2022-11-10 16:19:57.052,22.3,36.5,12
2022-11-10 16:19:56.052,22.3,36.5,12
2022-11-10 16:19:54.774,22.3,36.5,12
2022-11-10 16:19:53.774,22.3,36.5,12
2022-11-10 16:19:52.497,22.3,36.6,12
2022-11-10 16:19:51.492,22.3,36.6,12
2022-11-10 16:19:50.219,22.3,36.7,12
2022-11-10 16:19:49.215,22.3,36.7,12
2022-11-10 16:19:47.937,22.3,36.7,12
2022-11-10 16:19:46.938,22.3,36.7,12
2022-11-10 16:19:45.659,22.3,36.8,12
2022-11-10 16:19:44.656,22.3,36.8,12
2022-11-10 16:19:43.382,22.3,36.8,12
2022-11-10 16:19:42.379,22.3,36.8,12
2022-11-10 16:19:41.101,22.3,36.8,12
2022-11-10 16:19:40.101,22.3,36.8,12
2022-11-10 16:19:38.822,22.3,36.9,12
2022-11-10 16:19:37.819,22.3,36.9,12
2022-11-10 16:19:36.545,22.3,36.9,12
2022-11-10 16:19:35.542,22.3,36.9,12
2022-11-10 16:19:34.264,22.3,37.0,12
2022-11-10 16:19:33.263,22.3,37.0,12
2022-11-10 16:19:31.985,22.3,37.1,12
2022-11-10 16:19:30.987,22.3,37.1,12
2022-11-10 16:19:29.708,22.3,37.3,12
2022-11-10 16:19:28.704,22.3,37.3,12
2022-11-10 16:19:27.430,22.3,37.2,12
2022-11-10 16:19:26.426,22.3,37.2,12
2022-11-10 16:19:25.149,22.3,37.0,12
2022-11-10 16:19:24.150,22.3,37.0,12
2022-11-10 16:19:22.872,22.3,36.9,12
2022-11-10 16:19:21.868,22.3,36.9,12
2022-11-10 16:19:20.594,22.3,36.9,12
2022-11-10 16:19:19.590,22.3,36.9,12
2022-11-10 16:19:18.313,22.3,36.9,12
2022-11-10 16:19:17.312,22.3,36.9,12
2022-11-10 16:19:16.034,22.3,36.9,12
2022-11-10 16:19:15.034,22.3,36.9,12
2022-11-10 16:19:13.757,22.3,37.0,12
2022-11-10 16:19:12.754,22.3,37.0,12
2022-11-10 16:19:11.479,22.3,37.0,12
2022-11-10 16:19:10.476,22.3,37.0,12
2022-11-10 16:19:09.197,22.3,36.8,12
2022-11-10 16:19:08.197,22.3,36.8,12
2022-11-10 16:19:06.919,22.2,36.7,12
2022-11-10 16:19:05.916,22.2,36.7,12
2022-11-10 16:19:04.643,22.2,36.7,12
2022-11-10 16:19:03.638,22.2,36.7,12
2022-11-10 16:19:02.360,22.2,36.7,12
2022-11-10 16:19:01.361,22.2,36.7,12
2022-11-10 16:19:00.083,22.3,36.8,12
2022-11-10 16:18:59.083,22.3,36.8,12
2022-11-10 16:18:57.806,22.3,36.8,12
2022-11-10 16:18:56.802,22.3,36.8,12
2022-11-10 16:18:55.528,22.3,36.8,12
2022-11-10 16:18:54.524,22.3,36.8,12
2022-11-10 16:18:53.246,22.2,36.7,12
2022-11-10 16:18:52.246,22.2,36.7,12
2022-11-10 16:18:50.969,22.2,36.7,12
2022-11-10 16:18:49.966,22.2,36.7,12
2022-11-10 16:18:48.692,22.3,36.8,12
2022-11-10 16:18:47.688,22.3,36.8,12
2022-11-10 16:18:46.410,22.3,36.8,12
2022-11-10 16:18:45.410,22.3,36.8,12
2022-11-10 16:18:44.131,22.3,36.8,12
2022-11-10 16:18:43.132,22.3,36.8,12
2022-11-10 16:18:41.854,22.3,36.8,12
2022-11-10 16:18:40.851,22.3,36.8,12
2022-11-10 16:18:39.576,22.3,36.9,12
2022-11-10 16:18:38.574,22.3,36.9,12
2022-11-10 16:18:37.295,22.3,36.9,12
2022-11-10 16:18:36.296,22.3,36.9,12
2022-11-10 16:18:35.018,22.3,36.9,12
2022-11-10 16:18:34.018,22.3,36.9,12
2022-11-10 16:18:32.740,22.3,36.9,12
2022-11-10 16:18:31.737,22.3,36.9,12
2022-11-10 16:18:30.462,22.3,37.0,12
2022-11-10 16:18:29.459,22.3,37.0,12
2022-11-10 16:18:28.180,22.3,37.0,12
2022-11-10 16:18:27.182,22.3,37.0,12
2022-11-10 16:18:25.903,22.3,37.1,12
2022-11-10 16:18:24.900,22.3,37.1,12
2022-11-10 16:18:23.625,22.3,37.1,12
2022-11-10 16:18:22.622,22.3,37.1,12
2022-11-10 16:18:21.344,22.2,37.0,12
2022-11-10 16:18:20.344,22.2,37.0,12
2022-11-10 16:18:19.067,22.3,37.1,12
2022-11-10 16:18:18.062,22.3,37.1,12
2022-11-10 16:18:16.788,22.3,37.1,12
2022-11-10 16:18:15.786,22.3,37.1,12
2022-11-10 16:18:14.511,22.2,37.0,12
2022-11-10 16:18:13.508,22.2,37.0,12
2022-11-10 16:18:12.230,22.2,37.0,12
2022-11-10 16:18:11.230,22.2,37.0,12
2022-11-10 16:18:09.952,22.2,36.9,12
2022-11-10 16:18:08.949,22.2,36.9,12
2022-11-10 16:18:07.675,22.2,36.9,12
2022-11-10 16:18:06.670,22.2,36.9,12
2022-11-10 16:18:05.393,22.2,36.9,12
2022-11-10 16:18:04.393,22.2,36.9,12
2022-11-10 16:18:03.116,22.2,36.8,12
2022-11-10 16:18:02.116,22.2,36.8,12
2022-11-10 16:18:00.838,22.2,36.8,12
2022-11-10 16:17:59.834,22.2,36.8,12
2022-11-10 16:17:58.560,22.2,36.8,12
2022-11-10 16:17:57.557,22.2,36.8,12
2022-11-10 16:17:56.278,22.2,36.8,12
2022-11-10 16:17:55.279,22.2,36.8,12
2022-11-10 16:17:54.000,22.2,36.8,12
2022-11-10 16:17:52.996,22.2,36.8,12
2022-11-10 16:17:51.723,22.2,36.8,12
2022-11-10 16:17:50.720,22.2,36.8,12
2022-11-10 16:17:49.442,22.2,36.8,12
2022-11-10 16:17:48.442,22.2,36.8,12
2022-11-10 16:17:47.164,22.2,36.8,12
2022-11-10 16:17:46.165,22.2,36.8,12
2022-11-10 16:17:44.886,22.2,36.8,12
2022-11-10 16:17:43.883,22.2,36.8,12
2022-11-10 16:17:42.608,22.2,36.8,12
2022-11-10 16:17:41.605,22.2,36.8,12
2022-11-10 16:17:40.327,22.2,36.8,12
2022-11-10 16:17:39.327,22.2,36.8,12
2022-11-10 16:17:38.049,22.2,36.9,12
2022-11-10 16:17:37.046,22.2,36.9,12
2022-11-10 16:17:35.772,22.2,36.9,12
2022-11-10 16:17:34.769,22.2,36.9,12
2022-11-10 16:17:33.494,22.2,36.9,12
2022-11-10 16:17:32.490,22.2,36.9,12
2022-11-10 16:17:31.213,22.2,37.0,12
2022-11-10 16:17:30.213,22.2,37.0,12
2022-11-10 16:17:28.935,22.2,37.0,12
2022-11-10 16:17:27.932,22.2,37.0,12
2022-11-10 16:17:26.658,22.2,37.1,12
2022-11-10 16:17:25.654,22.2,37.1,12
2022-11-10 16:17:24.376,22.2,37.1,12
2022-11-10 16:17:23.377,22.2,37.1,12
2022-11-10 16:17:22.099,22.2,37.0,12
2022-11-10 16:17:21.099,22.2,37.0,12
2022-11-10 16:17:19.820,22.2,37.0,12
2022-11-10 16:17:18.817,22.2,37.0,12
2022-11-10 16:17:17.543,22.2,37.1,12
2022-11-10 16:17:16.539,22.2,37.1,12
2022-11-10 16:17:15.262,22.2,37.0,12
2022-11-10 16:17:14.262,22.2,37.0,12
2022-11-10 16:17:12.984,22.2,37.0,12
2022-11-10 16:17:11.981,22.2,37.0,12
2022-11-10 16:17:10.705,22.2,37.0,12
2022-11-10 16:17:09.702,22.2,37.0,12
2022-11-10 16:17:08.429,22.2,37.0,12
2022-11-10 16:17:07.425,22.2,37.0,12
2022-11-10 16:17:06.148,22.2,37.0,12
2022-11-10 16:17:05.148,22.2,37.0,12
2022-11-10 16:17:03.869,22.2,37.0,12
2022-11-10 16:17:02.866,22.2,37.0,12
2022-11-10 16:17:01.591,22.2,37.0,12
2022-11-10 16:17:00.589,22.2,37.0,12
2022-11-10 16:16:59.310,22.2,37.0,12
2022-11-10 16:16:58.310,22.2,37.0,12
2022-11-10 16:16:57.033,22.2,37.0,12
2022-11-10 16:16:56.034,22.2,37.0,12
2022-11-10 16:16:54.756,22.2,37.0,12
2022-11-10 16:16:53.751,22.2,37.0,12
2022-11-10 16:16:52.477,22.2,37.0,12
2022-11-10 16:16:51.473,22.2,37.0,12
2022-11-10 16:16:50.196,22.2,37.0,12
2022-11-10 16:16:49.197,22.2,37.0,12
2022-11-10 16:16:47.918,22.2,37.0,12
2022-11-10 16:16:46.915,22.2,37.0,12
2022-11-10 16:16:45.641,22.2,37.1,12
2022-11-10 16:16:44.638,22.2,37.1,12
2022-11-10 16:16:43.363,22.3,37.1,12
2022-11-10 16:16:42.359,22.3,37.1,12
2022-11-10 16:16:41.081,22.3,37.2,12
2022-11-10 16:16:40.082,22.3,37.2,12
2022-11-10 16:16:38.804,22.2,37.1,12
2022-11-10 16:16:37.800,22.2,37.1,12
2022-11-10 16:16:36.526,22.2,37.1,12
2022-11-10 16:16:35.523,22.2,37.1,12
2022-11-10 16:16:34.245,22.3,37.2,12
2022-11-10 16:16:33.245,22.3,37.2,12
2022-11-10 16:16:31.967,22.3,37.2,12
2022-11-10 16:16:30.963,22.3,37.2,12
2022-11-10 16:16:29.690,22.3,37.2,12
2022-11-10 16:16:28.686,22.3,37.2,12
2022-11-10 16:16:27.407,22.3,37.2,12
2022-11-10 16:16:26.409,22.3,37.2,12
2022-11-10 16:16:25.131,22.3,37.2,12
2022-11-10 16:16:24.130,22.3,37.2,12
2022-11-10 16:16:22.853,22.3,37.2,12
2022-11-10 16:16:21.848,22.3,37.2,12
2022-11-10 16:16:20.575,22.3,37.2,12
2022-11-10 16:16:19.572,22.3,37.2,12
2022-11-10 16:16:18.293,22.3,37.2,12
2022-11-10 16:16:17.294,22.3,37.2,12
2022-11-10 16:16:16.016,22.3,37.2,12
2022-11-10 16:16:15.011,22.3,37.2,12
2022-11-10 16:16:13.739,22.3,37.2,12
2022-11-10 16:16:12.734,22.3,37.2,12
2022-11-10 16:16:11.456,22.3,37.2,12
2022-11-10 16:16:10.456,22.3,37.2,12
2022-11-10 16:16:09.179,22.3,37.3,12
2022-11-10 16:16:08.179,22.3,37.3,12
2022-11-10 16:16:06.902,22.3,37.3,12
2022-11-10 16:16:05.897,22.3,37.3,12
2022-11-10 16:16:04.624,22.4,37.4,12
2022-11-10 16:16:03.620,22.4,37.4,12
2022-11-10 16:16:02.341,22.4,37.3,12
2022-11-10 16:16:01.342,22.4,37.3,12
2022-11-10 16:16:00.064,22.3,37.3,12
2022-11-10 16:15:59.061,22.3,37.3,12
2022-11-10 16:15:57.787,22.3,37.3,12
2022-11-10 16:15:56.783,22.3,37.3,12
2022-11-10 16:15:55.505,22.3,37.2,12
2022-11-10 16:15:54.505,22.3,37.2,12
2022-11-10 16:15:53.228,22.3,37.2,12
2022-11-10 16:15:52.227,22.3,37.2,12
2022-11-10 16:15:50.950,22.3,37.1,12
2022-11-10 16:15:49.947,22.3,37.1,12
2022-11-10 16:15:48.673,22.3,37.0,12
2022-11-10 16:15:47.669,22.3,37.0,12
2022-11-10 16:15:46.390,22.3,37.0,12
2022-11-10 16:15:45.391,22.3,37.0,12
2022-11-10 16:15:44.113,22.3,36.9,12
2022-11-10 16:15:43.109,22.3,36.9,12
2022-11-10 16:15:41.836,22.3,36.9,12
2022-11-10 16:15:40.832,22.3,36.9,12
2022-11-10 16:15:39.554,22.3,36.9,12
2022-11-10 16:15:38.554,22.3,36.9,12
2022-11-10 16:15:37.277,22.3,36.9,12
2022-11-10 16:15:36.273,22.3,36.9,12
2022-11-10 16:15:34.998,22.4,36.9,12
2022-11-10 16:15:33.994,22.4,36.9,12
2022-11-10 16:15:32.722,22.4,36.9,12
2022-11-10 16:15:31.717,22.4,36.9,12
2022-11-10 16:15:30.439,22.4,36.9,12
2022-11-10 16:15:29.439,22.4,36.9,12
2022-11-10 16:15:28.162,22.4,36.9,12
2022-11-10 16:15:27.158,22.4,36.9,12
2022-11-10 16:15:25.885,22.4,36.9,12
2022-11-10 16:15:24.881,22.4,36.9,12
2022-11-10 16:15:23.606,22.4,36.9,12
2022-11-10 16:15:22.603,22.4,36.9,12
2022-11-10 16:15:21.326,22.4,36.9,12
2022-11-10 16:15:20.325,22.4,36.9,12
2022-11-10 16:15:19.047,22.4,36.9,12
2022-11-10 16:15:18.047,22.4,36.9,12
2022-11-10 16:15:16.770,22.4,36.9,12
2022-11-10 16:15:15.766,22.4,36.9,12
2022-11-10 16:15:14.493,22.4,36.9,12
2022-11-10 16:15:13.488,22.4,36.9,12
2022-11-10 16:15:12.211,22.4,36.9,12
2022-11-10 16:15:11.211,22.4,36.9,12
2022-11-10 16:15:09.933,22.4,36.9,12
2022-11-10 16:15:08.934,22.4,36.9,12
2022-11-10 16:15:07.655,22.5,37.1,12
2022-11-10 16:15:06.652,22.5,37.1,12
2022-11-10 16:15:05.378,22.4,37.0,12
2022-11-10 16:15:04.375,22.4,37.0,12
2022-11-10 16:15:03.096,22.5,37.1,12
2022-11-10 16:15:02.097,22.5,37.1,12
2022-11-10 16:15:00.819,22.5,37.2,12
2022-11-10 16:14:59.818,22.5,37.2,12
2022-11-10 16:14:58.542,22.5,37.2,12
2022-11-10 16:14:57.537,22.5,37.2,12
2022-11-10 16:14:56.263,22.5,36.9,12
2022-11-10 16:14:55.259,22.5,36.9,12
2022-11-10 16:14:53.982,22.5,36.9,12
2022-11-10 16:14:52.983,22.5,36.9,12
2022-11-10 16:14:51.704,22.5,36.9,12
2022-11-10 16:14:50.701,22.5,36.9,12
2022-11-10 16:14:49.427,22.5,36.9,12
2022-11-10 16:14:48.423,22.5,36.9,12
2022-11-10 16:14:47.149,22.5,36.9,12
2022-11-10 16:14:46.146,22.5,36.9,12
2022-11-10 16:14:44.868,22.5,36.9,12
2022-11-10 16:14:43.868,22.5,36.9,12
2022-11-10 16:14:42.590,22.5,36.9,12
2022-11-10 16:14:41.586,22.5,36.9,12
2022-11-10 16:14:40.313,22.5,36.8,12
2022-11-10 16:14:39.309,22.5,36.8,12
2022-11-10 16:14:38.034,22.5,36.8,12
2022-11-10 16:14:37.030,22.5,36.8,12
2022-11-10 16:14:35.753,22.5,36.8,12
2022-11-10 16:14:34.754,22.5,36.8,12
2022-11-10 16:14:33.476,22.5,36.8,12
2022-11-10 16:14:32.472,22.5,36.8,12
2022-11-10 16:14:31.198,22.5,36.8,12
2022-11-10 16:14:30.195,22.5,36.8,12
2022-11-10 16:14:28.921,22.5,36.9,12
2022-11-10 16:14:27.917,22.5,36.9,12
2022-11-10 16:14:26.639,22.5,36.9,12
2022-11-10 16:14:25.639,22.5,36.9,12
2022-11-10 16:14:24.360,22.5,37.0,12
2022-11-10 16:14:23.358,22.5,37.0,12
2022-11-10 16:14:22.083,22.5,37.0,12
2022-11-10 16:14:21.079,22.5,37.0,12
2022-11-10 16:14:19.806,22.5,37.0,12
2022-11-10 16:14:18.803,22.5,37.0,12
2022-11-10 16:14:17.525,22.5,37.0,12
2022-11-10 16:14:16.524,22.5,37.0,12
2022-11-10 16:14:15.247,22.5,37.1,12
2022-11-10 16:14:14.244,22.5,37.1,12
2022-11-10 16:14:12.969,22.5,37.1,12
2022-11-10 16:14:11.966,22.5,37.1,12
2022-11-10 16:14:10.692,22.5,37.1,12
2022-11-10 16:14:09.687,22.5,37.1,12
2022-11-10 16:14:08.410,22.5,37.0,11
2022-11-10 16:14:07.411,22.5,37.0,12
2022-11-10 16:14:06.133,22.5,37.0,12
2022-11-10 16:14:05.129,22.5,37.0,12
2022-11-10 16:14:03.855,22.5,36.9,12
2022-11-10 16:14:02.851,22.5,36.9,12
2022-11-10 16:14:01.577,22.5,36.9,12
2022-11-10 16:14:00.574,22.5,36.9,12
2022-11-10 16:13:59.295,22.5,36.9,12
2022-11-10 16:13:58.296,22.5,36.9,12
2022-11-10 16:13:57.017,22.5,36.9,12
2022-11-10 16:13:56.013,22.5,36.9,12
2022-11-10 16:13:54.741,22.5,37.0,12
2022-11-10 16:13:53.737,22.5,37.0,12
2022-11-10 16:13:52.459,22.6,37.1,12
2022-11-10 16:13:51.460,22.6,37.1,12
2022-11-10 16:13:50.180,22.6,37.1,12
2022-11-10 16:13:49.182,22.6,37.1,12
2022-11-10 16:13:47.903,22.6,37.1,12
2022-11-10 16:13:46.900,22.6,37.1,11
2022-11-10 16:13:45.626,22.6,37.1,12
2022-11-10 16:13:44.622,22.6,37.1,12
2022-11-10 16:13:43.344,22.6,37.1,12
2022-11-10 16:13:42.345,22.6,37.1,12
2022-11-10 16:13:41.067,22.6,37.1,12
2022-11-10 16:13:40.062,22.6,37.1,12
2022-11-10 16:13:38.789,22.6,37.1,12
2022-11-10 16:13:37.785,22.6,37.1,12
2022-11-10 16:13:36.511,22.6,37.2,12
2022-11-10 16:13:35.508,22.6,37.2,12
2022-11-10 16:13:34.229,22.6,37.3,12
2022-11-10 16:13:33.230,22.6,37.3,12
2022-11-10 16:13:31.953,22.6,37.0,12
2022-11-10 16:13:30.949,22.6,37.0,11
2022-11-10 16:13:29.674,22.6,36.8,10
2022-11-10 16:13:28.671,22.6,36.8,12
2022-11-10 16:13:27.393,22.6,36.9,12
2022-11-10 16:13:26.394,22.6,36.9,12
2022-11-10 16:13:25.116,22.6,36.9,12
2022-11-10 16:13:24.116,22.6,36.9,12
2022-11-10 16:13:22.838,22.6,36.9,12
2022-11-10 16:13:21.835,22.6,36.9,12
2022-11-10 16:13:20.561,22.6,36.9,12
2022-11-10 16:13:19.557,22.6,36.9,12
2022-11-10 16:13:18.279,22.6,36.9,12
2022-11-10 16:13:17.279,22.6,36.9,12
2022-11-10 16:13:16.001,22.6,36.9,12
2022-11-10 16:13:15.001,22.6,36.9,12
2022-11-10 16:13:13.723,22.6,36.8,12
2022-11-10 16:13:12.719,22.6,36.8,12
2022-11-10 16:13:11.446,22.6,36.8,12
2022-11-10 16:13:10.443,22.6,36.8,12
2022-11-10 16:13:09.165,22.6,36.8,12
2022-11-10 16:13:08.165,22.6,36.8,12
2022-11-10 16:13:06.887,22.6,36.8,12
2022-11-10 16:13:05.887,22.6,36.8,12
2022-11-10 16:13:04.609,22.6,36.8,12
2022-11-10 16:13:03.606,22.6,36.8,12
2022-11-10 16:13:02.331,22.6,36.8,12
2022-11-10 16:13:01.327,22.6,36.8,12
2022-11-10 16:13:00.050,22.6,36.8,12
2022-11-10 16:12:59.050,22.6,36.8,12
2022-11-10 16:12:57.772,22.6,36.8,12
2022-11-10 16:12:56.773,22.6,36.8,12
2022-11-10 16:12:55.495,22.6,36.8,12
2022-11-10 16:12:54.491,22.6,36.8,12
2022-11-10 16:12:53.217,22.6,36.8,12
2022-11-10 16:12:52.214,22.6,36.8,12
2022-11-10 16:12:50.935,22.6,36.8,12
2022-11-10 16:12:49.935,22.6,36.8,12
2022-11-10 16:12:48.657,22.6,36.8,12
2022-11-10 16:12:47.659,22.6,36.8,12
2022-11-10 16:12:46.380,22.6,36.8,12
2022-11-10 16:12:45.377,22.6,36.8,12
2022-11-10 16:12:44.103,22.6,36.8,12
2022-11-10 16:12:43.099,22.6,36.8,12
2022-11-10 16:12:41.821,22.6,36.8,12
2022-11-10 16:12:40.822,22.6,36.8,12
2022-11-10 16:12:39.543,22.6,36.8,12
2022-11-10 16:12:38.543,22.6,36.8,12
2022-11-10 16:12:37.265,22.6,36.8,12
2022-11-10 16:12:36.261,22.6,36.8,12
2022-11-10 16:12:34.989,22.6,36.8,12
2022-11-10 16:12:33.985,22.6,36.8,12
2022-11-10 16:12:32.707,22.6,36.9,12
2022-11-10 16:12:31.707,22.6,36.9,12
2022-11-10 16:12:30.429,22.6,36.9,12
2022-11-10 16:12:29.430,22.6,36.9,12
2022-11-10 16:12:28.150,22.6,36.9,12
2022-11-10 16:12:27.148,22.6,36.9,12
2022-11-10 16:12:25.874,22.6,36.9,12
2022-11-10 16:12:24.871,22.6,36.9,12
2022-11-10 16:12:23.592,22.6,36.9,12
2022-11-10 16:12:22.592,22.6,36.9,12
2022-11-10 16:12:21.315,22.6,37.0,12
2022-11-10 16:12:20.315,22.6,37.0,12
2022-11-10 16:12:19.037,22.6,37.0,12
2022-11-10 16:12:18.034,22.6,37.0,12
2022-11-10 16:12:16.759,22.6,37.0,12
2022-11-10 16:12:15.756,22.6,37.0,12
2022-11-10 16:12:14.477,22.6,37.1,12
2022-11-10 16:12:13.477,22.6,37.1,12
2022-11-10 16:12:12.200,22.6,37.1,12
2022-11-10 16:12:11.196,22.6,37.1,12
2022-11-10 16:12:09.923,22.6,37.0,12
2022-11-10 16:12:08.919,22.6,37.0,12
2022-11-10 16:12:07.645,22.6,36.8,12
2022-11-10 16:12:06.641,22.6,36.8,12
2022-11-10 16:12:05.362,22.6,36.6,12
2022-11-10 16:12:04.363,22.6,36.6,12
2022-11-10 16:12:03.086,22.6,36.6,12
2022-11-10 16:12:02.083,22.6,36.6,12
2022-11-10 16:12:00.807,22.7,36.6,12
2022-11-10 16:11:59.805,22.7,36.6,12
2022-11-10 16:11:58.527,22.7,36.6,12
2022-11-10 16:11:57.526,22.7,36.6,12
2022-11-10 16:11:56.249,22.7,36.6,12
2022-11-10 16:11:55.250,22.7,36.6,12
2022-11-10 16:11:53.972,22.7,36.6,12
2022-11-10 16:11:52.967,22.7,36.6,12
2022-11-10 16:11:51.694,22.7,36.6,12
2022-11-10 16:11:50.691,22.7,36.6,12
2022-11-10 16:11:49.412,22.7,36.6,12
2022-11-10 16:11:48.412,22.7,36.6,12
2022-11-10 16:11:47.134,22.8,36.7,12
2022-11-10 16:11:46.130,22.8,36.7,12
2022-11-10 16:11:44.856,22.7,36.7,12
2022-11-10 16:11:43.854,22.7,36.7,12
2022-11-10 16:11:42.575,22.7,36.7,12
2022-11-10 16:11:41.575,22.7,36.7,12
2022-11-10 16:11:40.297,22.8,36.8,12
2022-11-10 16:11:39.298,22.8,36.8,12
2022-11-10 16:11:38.019,22.8,36.8,12
2022-11-10 16:11:37.016,22.8,36.8,12
2022-11-10 16:11:35.742,22.7,36.8,12
2022-11-10 16:11:34.739,22.7,36.8,12
2022-11-10 16:11:33.461,22.7,36.8,12
2022-11-10 16:11:32.461,22.7,36.8,12
2022-11-10 16:11:31.183,22.8,36.8,12
2022-11-10 16:11:30.183,22.8,36.8,12
2022-11-10 16:11:28.905,22.8,36.9,12
2022-11-10 16:11:27.902,22.8,36.9,12
2022-11-10 16:11:26.628,22.8,36.9,12
2022-11-10 16:11:25.624,22.8,36.9,12
2022-11-10 16:11:24.346,22.8,36.9,12
2022-11-10 16:11:23.347,22.8,36.9,12
2022-11-10 16:11:22.069,22.8,36.9,12
2022-11-10 16:11:21.070,22.8,36.9,12
2022-11-10 16:11:19.791,22.8,36.9,12
2022-11-10 16:11:18.788,22.8,36.9,12
2022-11-10 16:11:17.513,22.8,36.9,12
2022-11-10 16:11:16.509,22.8,36.9,12
2022-11-10 16:11:15.231,22.8,36.9,12
2022-11-10 16:11:14.232,22.8,36.9,12
2022-11-10 16:11:12.954,22.8,36.9,12
2022-11-10 16:11:11.950,22.8,36.9,12
2022-11-10 16:11:10.677,22.7,36.9,13
2022-11-10 16:11:09.673,22.7,36.9,12
2022-11-10 16:11:08.399,22.8,37.0,12
2022-11-10 16:11:07.396,22.8,37.0,12
2022-11-10 16:11:06.117,22.8,37.0,12
2022-11-10 16:11:05.118,22.8,37.0,12
2022-11-10 16:11:03.840,22.7,36.9,12
2022-11-10 16:11:02.837,22.7,36.9,12
2022-11-10 16:11:01.562,22.7,36.9,12
2022-11-10 16:11:00.559,22.7,36.9,12
2022-11-10 16:10:59.280,22.8,37.0,12
2022-11-10 16:10:58.281,22.8,37.0,12
2022-11-10 16:10:57.002,22.7,36.9,12
2022-11-10 16:10:56.003,22.7,36.9,12
2022-11-10 16:10:54.725,22.7,36.9,12
2022-11-10 16:10:53.722,22.7,36.9,12
2022-11-10 16:10:52.447,22.7,36.9,12
2022-11-10 16:10:51.444,22.7,36.9,12
2022-11-10 16:10:50.166,22.7,36.9,12
2022-11-10 16:10:49.166,22.7,36.9,12
2022-11-10 16:10:47.889,22.7,36.9,12
2022-11-10 16:10:46.885,22.7,36.9,12
2022-11-10 16:10:45.610,22.7,36.8,12
2022-11-10 16:10:44.607,22.7,36.8,12
2022-11-10 16:10:43.334,22.7,36.8,12
2022-11-10 16:10:42.329,22.7,36.8,12
2022-11-10 16:10:41.051,22.7,36.8,12
2022-11-10 16:10:40.053,22.7,36.8,12
2022-11-10 16:10:38.774,22.7,36.7,12
2022-11-10 16:10:37.770,22.7,36.7,12
2022-11-10 16:10:36.496,22.8,36.8,12
2022-11-10 16:10:35.492,22.8,36.8,12
2022-11-10 16:10:34.215,22.7,36.7,12
2022-11-10 16:10:33.215,22.7,36.7,12
2022-11-10 16:10:31.937,22.8,36.8,12
2022-11-10 16:10:30.937,22.8,36.8,12
2022-11-10 16:10:29.659,22.7,36.7,12
2022-11-10 16:10:28.656,22.7,36.7,12
2022-11-10 16:10:27.382,22.8,36.8,12
2022-11-10 16:10:26.378,22.8,36.8,12
2022-11-10 16:10:25.100,22.7,36.7,12
2022-11-10 16:10:24.100,22.7,36.7,12
2022-11-10 16:10:22.823,22.8,36.8,12
