date,temperature,humidity,luminosity
2022-11-10 15:31:45.373,22.8,35.4,10
2022-11-10 15:31:44.374,22.8,35.4,10
2022-11-10 15:31:43.096,22.8,35.4,10
2022-11-10 15:31:42.092,22.8,35.4,10
2022-11-10 15:31:40.819,22.8,35.4,10
2022-11-10 15:31:39.814,22.8,35.4,10
2022-11-10 15:31:38.541,22.8,35.5,10
2022-11-10 15:31:37.537,22.8,35.5,10
2022-11-10 15:31:36.259,22.8,35.5,10
2022-11-10 15:31:35.259,22.8,35.5,10
2022-11-10 15:31:33.981,22.8,35.5,10
2022-11-10 15:31:32.982,22.8,35.5,10
2022-11-10 15:31:31.704,22.8,35.6,10
2022-11-10 15:31:30.701,22.8,35.6,10
2022-11-10 15:31:29.427,22.8,35.7,10
2022-11-10 15:31:28.423,22.8,35.7,10
2022-11-10 15:31:27.145,22.8,35.7,10
2022-11-10 15:31:26.145,22.8,35.7,10
2022-11-10 15:31:24.866,22.8,35.7,10
2022-11-10 15:31:23.868,22.8,35.7,10
2022-11-10 15:31:22.589,22.8,35.8,10
2022-11-10 15:31:21.586,22.8,35.8,10
2022-11-10 15:31:20.312,22.8,35.8,10
2022-11-10 15:31:19.309,22.8,35.8,10
2022-11-10 15:31:18.030,22.8,35.8,10
2022-11-10 15:31:17.031,22.8,35.8,10
2022-11-10 15:31:15.753,22.8,35.7,11
2022-11-10 15:31:14.749,22.8,35.7,11
2022-11-10 15:31:13.474,22.8,35.6,11
2022-11-10 15:31:12.471,22.8,35.6,10
2022-11-10 15:31:11.197,22.8,35.6,10
2022-11-10 15:31:10.194,22.8,35.6,10
2022-11-10 15:31:08.916,22.8,35.5,11
2022-11-10 15:31:07.917,22.8,35.5,10
2022-11-10 15:31:06.638,22.8,35.4,10
2022-11-10 15:31:05.635,22.8,35.4,11
2022-11-10 15:31:04.361,22.8,35.4,11
2022-11-10 15:31:03.357,22.8,35.4,10
2022-11-10 15:31:02.082,22.8,35.4,10
2022-11-10 15:31:01.079,22.8,35.4,10
2022-11-10 15:30:59.801,22.8,35.4,10
2022-11-10 15:30:58.802,22.8,35.4,10
2022-11-10 15:30:57.523,22.8,35.4,11
2022-11-10 15:30:56.521,22.8,35.4,11
2022-11-10 15:30:55.246,22.8,35.4,10
2022-11-10 15:30:54.243,22.8,35.4,10
2022-11-10 15:30:52.969,22.8,35.5,11
2022-11-10 15:30:51.965,22.8,35.5,11
2022-11-10 15:30:50.687,22.8,35.5,10
2022-11-10 15:30:49.688,22.8,35.5,10
2022-11-10 15:30:48.408,22.8,35.5,10
2022-11-10 15:30:47.405,22.8,35.5,10
2022-11-10 15:30:46.132,22.8,35.5,10
2022-11-10 15:30:45.128,22.8,35.5,10
2022-11-10 15:30:43.854,22.8,35.5,10
2022-11-10 15:30:42.851,22.8,35.5,10
2022-11-10 15:30:41.572,22.8,35.5,10
2022-11-10 15:30:40.573,22.8,35.5,10
2022-11-10 15:30:39.295,22.8,35.5,10
2022-11-10 15:30:38.296,22.8,35.5,10
2022-11-10 15:30:37.018,22.8,35.5,10
2022-11-10 15:30:36.013,22.8,35.5,10
2022-11-10 15:30:34.739,22.8,35.5,10
2022-11-10 15:30:33.736,22.8,35.5,10
2022-11-10 15:30:32.457,22.8,35.6,10
2022-11-10 15:30:31.459,22.8,35.6,10
2022-11-10 15:30:30.181,22.8,35.6,10
2022-11-10 15:30:29.181,22.8,35.6,10
2022-11-10 15:30:27.903,22.8,35.6,10
2022-11-10 15:30:26.899,22.8,35.6,10
2022-11-10 15:30:25.626,22.8,35.6,10
2022-11-10 15:30:24.621,22.8,35.6,10
2022-11-10 15:30:23.344,22.8,35.7,10
2022-11-10 15:30:22.344,22.8,35.7,10
2022-11-10 15:30:21.065,22.8,35.7,10
2022-11-10 15:30:20.066,22.8,35.7,10
2022-11-10 15:30:18.789,22.8,35.7,10
2022-11-10 15:30:17.784,22.8,35.7,10
2022-11-10 15:30:16.511,22.8,35.7,10
2022-11-10 15:30:15.507,22.8,35.7,10
2022-11-10 15:30:14.229,22.8,35.7,10
2022-11-10 15:30:13.229,22.8,35.7,10
2022-11-10 15:30:11.951,22.8,35.7,10
2022-11-10 15:30:10.951,22.8,35.7,10
2022-11-10 15:30:09.674,22.8,35.7,10
2022-11-10 15:30:08.670,22.8,35.7,10
2022-11-10 15:30:07.397,22.8,35.6,10
2022-11-10 15:30:06.392,22.8,35.6,10
2022-11-10 15:30:05.115,22.8,35.5,10
2022-11-10 15:30:04.115,22.8,35.5,10
2022-11-10 15:30:02.836,22.8,35.5,10
2022-11-10 15:30:01.837,22.8,35.5,10
2022-11-10 15:30:00.560,22.8,35.4,10
2022-11-10 15:29:59.556,22.8,35.4,10
2022-11-10 15:29:58.281,22.8,35.4,10
2022-11-10 15:29:57.278,22.8,35.4,10
2022-11-10 15:29:55.999,22.8,35.4,9
2022-11-10 15:29:55.000,22.8,35.4,10
2022-11-10 15:29:53.722,22.8,35.4,10
2022-11-10 15:29:52.724,22.8,35.4,10
2022-11-10 15:29:51.445,22.8,35.3,9
2022-11-10 15:29:50.442,22.8,35.3,10
2022-11-10 15:29:49.167,22.8,35.3,10
2022-11-10 15:29:48.164,22.8,35.3,10
2022-11-10 15:29:46.886,22.8,35.3,10
2022-11-10 15:29:45.886,22.8,35.3,10
2022-11-10 15:29:44.608,22.8,35.3,10
2022-11-10 15:29:43.609,22.8,35.3,10
2022-11-10 15:29:42.331,22.8,35.4,10
2022-11-10 15:29:41.327,22.8,35.4,10
2022-11-10 15:29:40.053,22.8,35.4,10
2022-11-10 15:29:39.050,22.8,35.4,10
2022-11-10 15:29:37.771,22.8,35.4,10
2022-11-10 15:29:36.771,22.8,35.4,10
2022-11-10 15:29:35.494,22.8,35.4,10
2022-11-10 15:29:34.494,22.8,35.4,10
2022-11-10 15:29:33.216,22.8,35.4,10
2022-11-10 15:29:32.212,22.8,35.4,10
2022-11-10 15:29:30.939,22.8,35.4,10
2022-11-10 15:29:29.935,22.8,35.4,10
2022-11-10 15:29:28.657,22.8,35.4,10
2022-11-10 15:29:27.657,22.8,35.4,10
2022-11-10 15:29:26.379,22.8,35.4,10
2022-11-10 15:29:25.379,22.8,35.4,10
2022-11-10 15:29:24.101,22.8,35.4,10
2022-11-10 15:29:23.099,22.8,35.4,10
2022-11-10 15:29:21.824,22.8,35.4,10
2022-11-10 15:29:20.821,22.8,35.4,10
2022-11-10 15:29:19.542,22.8,35.4,10
2022-11-10 15:29:18.542,22.8,35.4,10
2022-11-10 15:29:17.265,22.8,35.4,10
2022-11-10 15:29:16.265,22.8,35.4,10
2022-11-10 15:29:14.988,22.8,35.4,10
2022-11-10 15:29:13.983,22.8,35.4,10
2022-11-10 15:29:12.709,22.8,35.4,10
2022-11-10 15:29:11.705,22.8,35.4,10
2022-11-10 15:29:10.428,22.8,35.4,10
2022-11-10 15:29:09.428,22.8,35.4,10
2022-11-10 15:29:08.150,22.8,35.4,10
2022-11-10 15:29:07.151,22.8,35.4,10
2022-11-10 15:29:05.872,22.8,35.4,10
2022-11-10 15:29:04.869,22.8,35.4,10
2022-11-10 15:29:03.595,22.8,35.3,10
2022-11-10 15:29:02.592,22.8,35.3,10
2022-11-10 15:29:01.313,22.8,35.3,10
2022-11-10 15:29:00.315,22.8,35.3,10
2022-11-10 15:28:59.035,22.8,35.3,10
2022-11-10 15:28:58.036,22.8,35.3,10
2022-11-10 15:28:56.758,22.8,35.3,10
2022-11-10 15:28:55.754,22.8,35.3,10
2022-11-10 15:28:54.480,22.8,35.4,10
2022-11-10 15:28:53.477,22.8,35.4,9
2022-11-10 15:28:52.199,22.8,35.4,9
2022-11-10 15:28:51.200,22.8,35.4,10
2022-11-10 15:28:49.922,22.8,35.4,11
2022-11-10 15:28:48.922,22.8,35.4,11
2022-11-10 15:28:47.644,22.8,35.4,10
2022-11-10 15:28:46.641,22.8,35.4,10
2022-11-10 15:28:45.366,22.8,35.5,10
2022-11-10 15:28:44.364,22.8,35.5,10
2022-11-10 15:28:43.085,22.8,35.5,10
2022-11-10 15:28:42.085,22.8,35.5,10
2022-11-10 15:28:40.808,22.8,35.5,10
2022-11-10 15:28:39.808,22.8,35.5,10
2022-11-10 15:28:38.530,22.8,35.5,10
2022-11-10 15:28:37.526,22.8,35.5,10
2022-11-10 15:28:36.253,22.8,35.5,10
2022-11-10 15:28:35.248,22.8,35.5,10
2022-11-10 15:28:33.974,22.8,35.5,10
2022-11-10 15:28:32.971,22.8,35.5,10
2022-11-10 15:28:31.693,22.8,35.5,10
2022-11-10 15:28:30.693,22.8,35.5,10
2022-11-10 15:28:29.415,22.8,35.6,10
2022-11-10 15:28:28.412,22.8,35.6,10
2022-11-10 15:28:27.138,22.8,35.6,10
2022-11-10 15:28:26.134,22.8,35.6,10
2022-11-10 15:28:24.861,22.8,35.6,10
2022-11-10 15:28:23.857,22.8,35.6,10
2022-11-10 15:28:22.579,22.8,35.6,10
2022-11-10 15:28:21.580,22.8,35.6,10
2022-11-10 15:28:20.301,22.8,35.6,10
2022-11-10 15:28:19.298,22.8,35.6,10
2022-11-10 15:28:18.024,22.8,35.6,10
2022-11-10 15:28:17.020,22.8,35.6,10
2022-11-10 15:28:15.746,22.8,35.6,10
2022-11-10 15:28:14.742,22.8,35.6,10
2022-11-10 15:28:13.465,22.8,35.6,10
2022-11-10 15:28:12.464,22.8,35.6,10
2022-11-10 15:28:11.186,22.8,35.6,10
2022-11-10 15:28:10.182,22.8,35.6,10
2022-11-10 15:28:08.909,22.8,35.7,10
2022-11-10 15:28:07.906,22.8,35.7,10
2022-11-10 15:28:06.631,22.8,35.7,10
2022-11-10 15:28:05.628,22.8,35.7,10
2022-11-10 15:28:04.349,22.8,35.8,10
2022-11-10 15:28:03.350,22.8,35.8,10
2022-11-10 15:28:02.072,22.8,35.8,10
2022-11-10 15:28:01.069,22.8,35.8,10
2022-11-10 15:27:59.795,22.8,35.8,10
2022-11-10 15:27:58.791,22.8,35.8,10
2022-11-10 15:27:57.517,22.8,35.9,10
2022-11-10 15:27:56.514,22.8,35.9,10
2022-11-10 15:27:55.235,22.8,35.9,10
2022-11-10 15:27:54.235,22.8,35.9,10
2022-11-10 15:27:52.957,22.8,35.9,10
2022-11-10 15:27:51.953,22.8,35.9,10
2022-11-10 15:27:50.680,22.8,35.9,10
2022-11-10 15:27:49.676,22.8,35.9,10
2022-11-10 15:27:48.403,22.8,35.9,10
2022-11-10 15:27:47.399,22.8,35.9,10
2022-11-10 15:27:46.120,22.8,35.9,10
2022-11-10 15:27:45.120,22.8,35.9,10
2022-11-10 15:27:43.842,22.8,36.0,10
2022-11-10 15:27:42.840,22.8,36.0,10
2022-11-10 15:27:41.565,22.8,36.0,10
2022-11-10 15:27:40.561,22.8,36.0,11
2022-11-10 15:27:39.284,22.8,36.0,10
2022-11-10 15:27:38.285,22.8,36.0,10
2022-11-10 15:27:37.006,22.8,36.0,8
2022-11-10 15:27:36.002,22.8,36.0,9
2022-11-10 15:27:34.729,22.8,36.0,9
2022-11-10 15:27:33.725,22.8,36.0,9
2022-11-10 15:27:32.451,22.8,35.9,9
2022-11-10 15:27:31.447,22.8,35.9,10
2022-11-10 15:27:30.173,22.8,35.9,10
2022-11-10 15:27:29.169,22.8,35.9,10
2022-11-10 15:27:27.892,22.8,35.9,10
2022-11-10 15:27:26.892,22.8,35.9,10
2022-11-10 15:27:25.614,22.8,35.9,11
2022-11-10 15:27:24.611,22.8,35.9,11
2022-11-10 15:27:23.337,22.8,35.8,10
2022-11-10 15:27:22.332,22.8,35.8,10
2022-11-10 15:27:21.055,22.8,35.8,10
2022-11-10 15:27:20.055,22.8,35.8,10
2022-11-10 15:27:18.777,22.8,35.8,10
2022-11-10 15:27:17.777,22.8,35.8,10
2022-11-10 15:27:16.500,22.8,35.8,10
2022-11-10 15:27:15.496,22.8,35.8,11
2022-11-10 15:27:14.222,22.8,35.8,10
2022-11-10 15:27:13.218,22.8,35.8,10
2022-11-10 15:27:11.941,22.8,35.7,10
2022-11-10 15:27:10.941,22.8,35.7,10
2022-11-10 15:27:09.662,22.8,35.7,10
2022-11-10 15:27:08.664,22.8,35.7,10
2022-11-10 15:27:07.386,22.8,35.7,10
2022-11-10 15:27:06.381,22.8,35.7,10
2022-11-10 15:27:05.108,22.8,35.7,10
2022-11-10 15:27:04.105,22.8,35.7,10
2022-11-10 15:27:02.826,22.8,35.7,10
2022-11-10 15:27:01.826,22.8,35.7,10
2022-11-10 15:27:00.548,22.8,35.6,10
2022-11-10 15:26:59.549,22.8,35.6,10
2022-11-10 15:26:58.271,22.8,35.6,10
2022-11-10 15:26:57.268,22.8,35.6,10
2022-11-10 15:26:55.993,22.8,35.6,10
2022-11-10 15:26:54.989,22.8,35.6,10
2022-11-10 15:26:53.712,22.8,35.5,10
2022-11-10 15:26:52.713,22.8,35.5,10
2022-11-10 15:26:51.434,22.8,35.5,10
2022-11-10 15:26:50.435,22.8,35.5,10
2022-11-10 15:26:49.157,22.8,35.5,10
2022-11-10 15:26:48.153,22.8,35.5,10
2022-11-10 15:26:46.880,22.8,35.5,10
2022-11-10 15:26:45.876,22.8,35.5,10
2022-11-10 15:26:44.598,22.8,35.5,10
2022-11-10 15:26:43.598,22.8,35.5,10
2022-11-10 15:26:42.320,22.8,35.5,10
2022-11-10 15:26:41.320,22.8,35.5,10
2022-11-10 15:26:40.042,22.8,35.5,10
2022-11-10 15:26:39.038,22.8,35.5,11
2022-11-10 15:26:37.765,22.8,35.5,11
2022-11-10 15:26:36.762,22.8,35.5,10
2022-11-10 15:26:35.484,22.8,35.5,10
2022-11-10 15:26:34.483,22.8,35.5,10
2022-11-10 15:26:33.205,22.8,35.5,10
2022-11-10 15:26:32.205,22.8,35.5,10
2022-11-10 15:26:30.929,22.8,35.5,10
2022-11-10 15:26:29.925,22.8,35.5,10
2022-11-10 15:26:28.650,22.8,35.5,10
2022-11-10 15:26:27.646,22.8,35.5,10
2022-11-10 15:26:26.372,22.8,35.5,10
2022-11-10 15:26:25.369,22.8,35.5,10
2022-11-10 15:26:24.092,22.8,35.4,10
2022-11-10 15:26:23.092,22.8,35.4,10
2022-11-10 15:26:21.814,22.8,35.5,10
2022-11-10 15:26:20.810,22.8,35.5,10
2022-11-10 15:26:19.536,22.8,35.4,10
2022-11-10 15:26:18.533,22.8,35.4,10
2022-11-10 15:26:17.259,22.8,35.4,10
2022-11-10 15:26:16.254,22.8,35.4,10
2022-11-10 15:26:14.977,22.8,35.4,10
2022-11-10 15:26:13.977,22.8,35.4,10
2022-11-10 15:26:12.700,22.8,35.4,10
2022-11-10 15:26:11.696,22.8,35.4,10
2022-11-10 15:26:10.422,22.8,35.4,10
2022-11-10 15:26:09.418,22.8,35.4,10
2022-11-10 15:26:08.144,22.8,35.4,10
2022-11-10 15:26:07.141,22.8,35.4,9
2022-11-10 15:26:05.862,22.8,35.4,10
2022-11-10 15:26:04.859,22.8,35.4,9
2022-11-10 15:26:03.585,22.8,35.4,10
2022-11-10 15:26:02.582,22.8,35.4,10
2022-11-10 15:26:01.307,22.8,35.4,10
2022-11-10 15:26:00.304,22.8,35.4,10
2022-11-10 15:25:59.030,22.8,35.4,10
2022-11-10 15:25:58.027,22.8,35.4,10
2022-11-10 15:25:56.748,22.8,35.4,10
2022-11-10 15:25:55.749,22.8,35.4,10
2022-11-10 15:25:54.470,22.8,35.4,10
2022-11-10 15:25:53.466,22.8,35.4,10
2022-11-10 15:25:52.193,22.8,35.4,10
2022-11-10 15:25:51.190,22.8,35.4,10
2022-11-10 15:25:49.916,22.8,35.3,10
2022-11-10 15:25:48.911,22.8,35.3,10
2022-11-10 15:25:47.633,22.8,35.3,10
2022-11-10 15:25:46.634,22.8,35.3,10
2022-11-10 15:25:45.356,22.8,35.3,10
2022-11-10 15:25:44.352,22.8,35.3,10
2022-11-10 15:25:43.078,22.8,35.3,10
2022-11-10 15:25:42.075,22.8,35.3,10
2022-11-10 15:25:40.801,22.8,35.3,10
2022-11-10 15:25:39.796,22.8,35.3,11
2022-11-10 15:25:38.518,22.8,35.3,10
2022-11-10 15:25:37.520,22.8,35.3,10
2022-11-10 15:25:36.242,22.8,35.3,10
2022-11-10 15:25:35.238,22.8,35.3,10
2022-11-10 15:25:33.963,22.8,35.2,10
2022-11-10 15:25:32.961,22.8,35.2,10
2022-11-10 15:25:31.686,22.8,35.2,10
2022-11-10 15:25:30.683,22.8,35.2,10
2022-11-10 15:25:29.405,22.8,35.2,10
2022-11-10 15:25:28.405,22.8,35.2,10
2022-11-10 15:25:27.126,22.8,35.2,10
2022-11-10 15:25:26.128,22.8,35.2,10
2022-11-10 15:25:24.850,22.8,35.1,10
2022-11-10 15:25:23.846,22.8,35.1,10
2022-11-10 15:25:22.572,22.8,35.1,10
2022-11-10 15:25:21.567,22.8,35.1,10
2022-11-10 15:25:20.290,22.8,35.1,11
2022-11-10 15:25:19.291,22.8,35.1,10
2022-11-10 15:25:18.012,22.8,35.1,10
2022-11-10 15:25:17.012,22.8,35.1,10
2022-11-10 15:25:15.734,22.8,35.0,11
2022-11-10 15:25:14.732,22.8,35.0,11
2022-11-10 15:25:13.458,22.8,35.0,11
2022-11-10 15:25:12.454,22.8,35.0,11
2022-11-10 15:25:11.176,22.8,34.9,11
2022-11-10 15:25:10.176,22.8,34.9,11
2022-11-10 15:25:08.897,22.8,34.8,11
2022-11-10 15:25:07.898,22.8,34.8,11
2022-11-10 15:25:06.621,22.8,34.8,11
2022-11-10 15:25:05.617,22.8,34.8,11
2022-11-10 15:25:04.342,22.8,34.8,10
2022-11-10 15:25:03.340,22.8,34.8,11
2022-11-10 15:25:02.062,22.8,34.7,11
2022-11-10 15:25:01.062,22.8,34.7,11
2022-11-10 15:24:59.784,22.8,34.7,11
2022-11-10 15:24:58.784,22.8,34.7,11
2022-11-10 15:24:57.506,22.8,34.7,11
2022-11-10 15:24:56.502,22.8,34.7,11
2022-11-10 15:24:55.228,22.8,34.7,11
2022-11-10 15:24:54.225,22.8,34.7,11
2022-11-10 15:24:52.946,22.8,34.7,11
2022-11-10 15:24:51.948,22.8,34.7,11
2022-11-10 15:24:50.669,22.8,34.7,11
2022-11-10 15:24:49.669,22.8,34.7,11
2022-11-10 15:24:48.391,22.8,34.7,11
2022-11-10 15:24:47.388,22.8,34.7,11
2022-11-10 15:24:46.114,22.8,34.7,11
2022-11-10 15:24:45.110,22.8,34.7,11
2022-11-10 15:24:43.833,22.8,34.7,11
2022-11-10 15:24:42.833,22.8,34.7,11
2022-11-10 15:24:41.554,22.8,34.7,11
2022-11-10 15:24:40.555,22.8,34.7,11
2022-11-10 15:24:39.276,22.8,34.7,11
2022-11-10 15:24:38.274,22.8,34.7,11
2022-11-10 15:24:36.999,22.8,34.7,11
2022-11-10 15:24:35.996,22.8,34.7,11
2022-11-10 15:24:34.721,22.8,34.7,11
2022-11-10 15:24:33.718,22.8,34.7,11
2022-11-10 15:24:32.441,22.8,34.7,11
2022-11-10 15:24:31.441,22.8,34.7,11
2022-11-10 15:24:30.163,22.8,34.7,11
2022-11-10 15:24:29.159,22.8,34.7,11
2022-11-10 15:24:27.885,22.8,34.7,11
2022-11-10 15:24:26.882,22.8,34.7,11
2022-11-10 15:24:25.607,22.8,34.8,11
2022-11-10 15:24:24.603,22.8,34.8,11
2022-11-10 15:24:23.326,22.8,34.8,11
2022-11-10 15:24:22.326,22.8,34.8,11
2022-11-10 15:24:21.048,22.8,34.8,11
2022-11-10 15:24:20.045,22.8,34.8,11
2022-11-10 15:24:18.771,22.8,34.8,11
2022-11-10 15:24:17.767,22.8,34.8,11
2022-11-10 15:24:16.493,22.8,34.9,11
2022-11-10 15:24:15.490,22.8,34.9,11
